Gannes,Picardie,49.5721097,2.4370316
Gap,Provence-Alpes-CA,44.56362636,6.08539233
Garancières-la-Queue,Ile de France,48.81042295,1.76458042
Garches-Marnes-la-Coquette,Ile de France,48.8379762,2.18667743
Garchizy,Bourgogne,47.0429931,3.0858441
Gardanne,Provence-Alpes-CA,43.45636362,5.46347639
Gardonne,Aquitaine,44.83468466,0.33194064
Champagne Ardenne TGV,Champagne-Ardenne,49.21445925,3.99358812
Lorraine TGV,Lorraine,48.9508143,6.17042743
Meuse TGV,Lorraine,48.98016843,5.27181898
Gargenville,Ile de France,48.98306694,1.8092079
Garges,Ile de France,48.97684941,2.39083046
Gauriaguet,Aquitaine,45.05431205,-0.39929391
Gazeran,Ile de France,48.62596118,1.77084936
Gazinet-Cestas,Aquitaine,44.77220091,-0.69913993
Geispolsheim,Alsace,48.5219067,7.6853533
Gemeaux,Bourgogne,47.47780976,5.13008718
Genech,Nord Pas de Calais,50.52840313,3.22097636
Génelard,Bourgogne,46.58106739,4.2377686
Générac,Languedoc-Roussillon,43.73298197,4.34414891
Genlis,Bourgogne,47.24447648,5.22387286
Gennevilliers,Ile de France,48.93338647,2.30748612
Génolhac,Languedoc-Roussillon,44.34801744,3.95182334
Germaine,Champagne-Ardenne,49.12794966,4.02249605
Gertwiller,Alsace,48.41330103,7.46592372
Gerzat,Auvergne,45.83312776,3.14304325
Gestel,Bretagne,47.80311021,-3.44336126
Gevrey-Chambertin,Bourgogne,47.22737491,4.99878305
Gien,Centre,47.69888288,2.63675237
Gièvres,Centre,47.27917335,1.66855905
Gignac-Cressensac,Midi-Pyrénées,45.01474206,1.48325628
Gilles-Guainville,Centre,48.91499454,1.50557396
Gilley,Franche-Comté,47.05045947,6.49255357
Gilly-sur-Loire,Bourgogne,46.53666297,3.7833415
Gironde,Aquitaine,44.58334214,-0.09246458
Gisors,Haute-Normandie,49.28525854,1.78504713
Givet,Champagne-Ardenne,50.14025067,4.81798595
Givors-Canal,Rhône-Alpes,45.59593688,4.77215312
Givors-Ville,Rhône-Alpes,45.58537078,4.76624832
Glos-Montfort,Haute-Normandie,49.27361942,0.68186917
Golfech,Midi-Pyrénées,44.11619587,0.85383131
Golfe-Juan-Vallauris,Provence-Alpes-CA,43.56614976,7.0731687
Goncelin,Rhône-Alpes,45.34203277,5.97386754
Gonfaron,Provence-Alpes-CA,43.31691678,6.28166156
Gorges,Pays de la Loire,47.10779403,-1.31373644
La Gouesnière-Cancale,Bretagne,48.61436719,-1.90596513
Gourdon,Midi-Pyrénées,44.74181098,1.38955262
Gourland,Bretagne,48.5599525,-3.16609015
Gournay-Ferrières,Haute-Normandie,49.48117756,1.73865434
Goussainville,Ile de France,49.02404742,2.46350095
Goxwiller,Alsace,48.43260342,7.47871595
Graffenstaden,Alsace,48.53335586,7.6901091
Graffenwald,Alsace,47.78030193,7.22558504
Gragnague,Midi-Pyrénées,43.6958022,1.56757032
Grainville-Ymauville,Haute-Normandie,49.65609416,0.40710949
Gramat,Midi-Pyrénées,44.77311576,1.72304695
Grand-Bourg,Ile de France,48.64800154,2.43609562
Grand-Combe-La-Pise,Languedoc-Roussillon,44.20994333,4.03347281
Grande-Synthe,Nord Pas de Calais,51.00230608,2.31214869
Grand-Pont-Preuilly,Poitou-Charentes,46.63428965,0.35971218
Grandvilliers,Picardie,49.65930718,1.93882808
Granville,Basse-Normandie,48.83884415,-1.58677639
Grasse,Provence-Alpes-CA,43.65384919,6.9267626
Gravelines,Nord Pas de Calais,50.9784951,2.12593906
Gravigny-Balizy,Ile de France,48.6862306,2.31760265
Grenoble,Rhône-Alpes,45.19148777,5.71422199
Grenoble-Université-Gières,Rhône-Alpes,45.18513,5.78552
Gresswiller,Alsace,48.53299776,7.4246501
Grésy-sur-Aix,Rhône-Alpes,45.72425195,5.92181663
Grésy-sur-Isère,Rhône-Alpes,45.59447243,6.25866248
Gretz-Armainvilliers,Ile de France,48.74533004,2.72864839
Grigny-Centre,Ile de France,48.65106599,2.39390752
Grigny-Val-de-Seine,Ile de France,48.66854282,2.39704155
Grisolles,Midi-Pyrénées,43.82650577,1.30269818
Groisy-Thorens-la-Caille,Rhône-Alpes,46.01053293,6.1749406
Groslay,Ile de France,48.98474272,2.35434176
Gros-Noyer-St-Prix,Ile de France,48.99713054,2.25906095
Gudmont,Champagne-Ardenne,48.33749252,5.14085072
Guérard-Celle-sur-Morin,Ile de France,48.81043409,2.95461365
Guéret,Limousin,46.17410753,1.87939206
Guéthary,Aquitaine,43.42538811,-1.61012872
Guichen-Bourg-des-Comptes,Bretagne,47.93417977,-1.76067223
Guignicourt (Aisne),Picardie,49.43545153,3.96077581
Guillerval,Ile de France,48.37526901,2.06076718
Guimiliau,Bretagne,48.48499571,-3.99891562
Guingamp,Bretagne,48.555332,-3.1441004
Gujan-Mestras,Aquitaine,44.64051425,-1.06934456
Gundershoffen,Alsace,48.90538441,7.6531135
Gunsbach-Griesbach,Alsace,48.04158293,7.1748791
Habsheim,Alsace,47.73772695,7.418267
Hachette,Nord Pas de Calais,50.15841074,3.7430985
Hagondange,Lorraine,49.25530911,6.16423651
Haguenau,Alsace,48.81341758,7.7823511
Halsou-Larressore,Aquitaine,43.37822536,-1.42822818
Ham (Somme),Picardie,49.73953477,3.07051656
Ham-en-Artois,Nord Pas de Calais,50.59106357,2.465876
Hangest,Picardie,49.98220264,2.06644931
Harfleur,Haute-Normandie,49.51331289,0.19835133
Harfleur-Halte,Haute-Normandie,49.50640458,0.19233323
Hargicourt-Pierrepont,Picardie,49.71507943,2.53001298
Hasenrain,Alsace,47.73557916,7.3294634
Hatrize,Lorraine,49.1934487,5.90701205
Haubourdin,Nord Pas de Calais,50.60708219,2.99048702
Haussmann-St-Lazare,Ile de France,48.87494725,2.33092209
Hautmont,Nord Pas de Calais,50.25380115,3.91549883
Hayange,Lorraine,49.33051523,6.073657
Haybes,Champagne-Ardenne,50.01174203,4.7039578
Hazebrouck,Nord Pas de Calais,50.72552916,2.53887006
Heiligenberg-Mollkirch,Alsace,48.52746637,7.3814867
Heilles-Mouchy,Picardie,49.3403706,2.27297873
Heilly,Picardie,49.94383215,2.53997576
Hellemmes,Nord Pas de Calais,50.62267261,3.11558675
Hendaye,Aquitaine,43.35316505,-1.78209491
Hénin-Beaumont,Nord Pas de Calais,50.41611173,2.95073011
Hennebont,Bretagne,47.79893264,-3.28564952
Herbitzheim,Alsace,49.01399392,7.08006783
Herblay,Ile de France,48.99064651,2.16134104
Herchies,Picardie,49.487774,2.01060357
Héricourt,Franche-Comté,47.57306105,6.76940911
Héricy,Ile de France,48.44118895,2.75912871
Hermes-Berthecourt,Picardie,49.35411737,2.24137516
Herny,Lorraine,49.00409412,6.47770662
Herrlisheim (Bas-Rhin),Alsace,48.72750114,7.9103521
Herrlisheim-près-Colmar,Alsace,48.01755756,7.3205458
Hesdigneul,Nord Pas de Calais,50.66064324,1.66690562
Hesdin,Nord Pas de Calais,50.37827186,2.03519374
Hettange-Grande,Lorraine,49.408269,6.1560386
Hippodrome-de-la-Côte-d'Azur,Provence-Alpes-CA,43.64943645,7.14154243
Hirson,Picardie,49.914297,4.08443667
Hirson-Ecoles,Picardie,49.92972647,4.08567168
Hochfelden,Alsace,48.75538555,7.5718887
Hoelschloch,Alsace,48.91623994,7.8314446
Hoenheim-Tram,Alsace,48.62821077,7.7574298
Hoerdt,Alsace,48.70297156,7.7790824
Hoffen,Alsace,48.93122491,7.9329817
Holtzheim,Alsace,48.55548466,7.6626527
Hombourg-Budange,Lorraine,49.28250817,6.35064068
Hombourg-Haut,Lorraine,49.12617144,6.77340058
Homécourt,Lorraine,49.21822447,5.99799208
Houdan,Ile de France,48.79604295,1.602841
Houdemont,Lorraine,48.64520471,6.17975836
Houilles-Carrières-sur-Seine,Ile de France,48.92059102,2.18473835
Houlgate,Basse-Normandie,49.30000542,-0.0777011
Hundling,Lorraine,49.10657737,6.97576372
Hunspach,Alsace,48.9611909,7.9540219
Huriel,Auvergne,46.37142801,2.4761236
Hyères,Provence-Alpes-CA,43.10825711,6.12462548
Hymont-Mattaincourt,Lorraine,48.27073416,6.14055283
Igney,Lorraine,48.27128946,6.39939047
Igney-Avricourt,Lorraine,48.64639873,6.8043653
Igny,Ile de France,48.73980059,2.23107095
Ille-sur-Têt,Languedoc-Roussillon,42.66848492,2.62465597
Illfurth,Alsace,47.67602565,7.2681798
Illiers-Combray,Centre,48.30426606,1.24492813
Imphy,Bourgogne,46.93324967,3.25936828
Ingersheim-Cité-Scolaire,Alsace,48.08863471,7.29741373
Ingrandes-sur-Loire,Pays de la Loire,47.40594235,-0.92052838
Ingrandes-sur-Vienne,Poitou-Charentes,46.87482643,0.56952271
Ingwiller,Alsace,48.87173778,7.4767703
Invalides,Ile de France,48.86296109,2.31155949
Isles-Armentières,Ile de France,48.99814127,3.00755085
Issoire,Auvergne,45.54482116,3.25412263
Issoudun,Centre,46.9486542,1.98543773
Issou-Porcheville,Ile de France,48.97928392,1.78592404
Is-sur-Tille,Bourgogne,47.52022809,5.12983281
Issy,Ile de France,48.82073961,2.26084823
Issy Val de Seine,Ile de France,48.83112172,2.26462522
Istres,Provence-Alpes-CA,43.51545176,4.98028116
Iteuil,Poitou-Charentes,46.48512343,0.31876776
Itxassou,Aquitaine,43.32404315,-1.39494868
Ivry-sur-Seine,Ile de France,48.81419107,2.39167632
Iwuy,Nord Pas de Calais,50.2251489,3.32975422
Jacques Monod-la demi-lieue,Haute-Normandie,49.52730319,0.18583483
Janzé,Bretagne,47.95512405,-1.49740186
Jarnac-Charente,Poitou-Charentes,45.67129719,-0.17791181
Jarrie-Vizille,Rhône-Alpes,45.08542302,5.74226739
Jarville-la-Malgrange,Lorraine,48.66982863,6.20327306
Jassonneix,Limousin,45.54353293,2.13962635
Jatxou,Aquitaine,43.3914501,-1.44464539
Jaunay-Clan,Poitou-Charentes,46.6823111,0.38189586
Jaux,Picardie,49.38645639,2.77720412
Javel,Ile de France,48.8481524,2.27929997
Lyon Jean Macé,Rhône-Alpes,45.7449762,4.84173059
Jeumont,Nord Pas de Calais,50.29673374,4.08919639
Joeuf,Lorraine,49.22453734,6.01715575
Joigny,Bourgogne,47.97348518,3.39342804
Joigny-sur-Meuse,Champagne-Ardenne,49.83336786,4.76701742
Joinville (Haute-Marne),Champagne-Ardenne,48.44473997,5.14429994
Joncet,Languedoc-Roussillon,42.5619983,2.31186365
Jonchery-sur-Vesle,Champagne-Ardenne,49.28972451,3.81987249
Jonquières-St-Vincent,Languedoc-Roussillon,43.79691426,4.53251912
Jonzac,Poitou-Charentes,45.43871726,-0.44199078
Joué-lès-Tours,Centre,47.35420022,0.66800989
Jouy,Centre,48.51112889,1.5585914
Jouy-en-Josas,Ile de France,48.76453571,2.16816926
Jouy-sur-Morin-Le Marais,Ile de France,48.79062308,3.27350773
Juan-les-Pins,Provence-Alpes-CA,43.5707368,7.11079314
Juvisy,Ile de France,48.6891957,2.38343039
Juziers,Ile de France,48.99222471,1.84592763
Kalhausen,Lorraine,49.03533284,7.1252534
Kédange,Lorraine,49.30567482,6.33227435
Kerhostin,Bretagne,47.53678116,-3.13653987
Kerhuon,Bretagne,48.40959948,-4.38797595
Ker-Lann-Bruz,Bretagne,48.04382383,-1.73894032
Keskastel,Alsace,48.96514648,7.04903051
Kilstett,Alsace,48.67931962,7.8547545
Koenigsmacker,Lorraine,49.39449946,6.2688573
Kogenheim,Alsace,48.33874182,7.5346046
Krimmeri-Meinau,Alsace,48.56388476,7.7523053
Kruth,Alsace,47.922474,6.96959757
Kuntzig,Lorraine,49.34991449,6.23458157
Kurtzenhouse,Alsace,48.74170014,7.8130809
La Bachellerie,Aquitaine,45.15112292,1.16009477
La Barre-Ormesson,Ile de France,48.96653849,2.31629677
La Bassée-Violaines,Nord Pas de Calais,50.52732117,2.8036741
La Basse-Indre-St-Herblain,Pays de la Loire,47.20427998,-1.66105059
La Bastide-St-Laurent-les-Bains,Languedoc-Roussillon,44.59258349,3.90386645
La Baule-Escoublac,Pays de la Loire,47.28867349,-2.38912585
La Baule-les-Pins,Pays de la Loire,47.28362872,-2.36466457
La Bernerie,Pays de la Loire,47.08342635,-2.03428931
La Beuvrière,Nord Pas de Calais,50.52383655,2.56178778
La Bohalle,Pays de la Loire,47.43447799,-0.4009564
La Bonneville-sur-Iton,Haute-Normandie,48.98854158,1.03583407
La Borne-Blanche,Picardie,49.1257618,2.50765007
La Bourboule,Auvergne,45.59091765,2.74594313
La Bouteille,Picardie,49.85977199,3.98230217
La Bridoire,Rhône-Alpes,45.5290479,5.74694253
La Brigue,Provence-Alpes-CA,44.06238548,7.59973174
La Brillane-Oraison,Provence-Alpes-CA,43.92503455,5.89242806
La Brohinière,Bretagne,48.21346169,-2.11083804
La Capelle-Viescamp,Auvergne,44.92050392,2.26538261
La Cave,Aquitaine,45.18379719,0.62767449
La Celle-Corrèze,Limousin,45.64132734,1.82641447
La Celle-St-Cloud,Ile de France,48.84303258,2.13767284
La Chaize-le-Vicomte,Pays de la Loire,46.67676731,-1.28328197
La Chapelle-St-Mesmin,Centre,47.89295727,1.82674106
La Chapelle-sur-Loire,Centre,47.25122617,0.21890942
La Charité,Bourgogne,47.18028301,3.02401931
La Chaumusse-Fort-du-Plasne,Franche-Comté,46.60476204,5.96105265
La Chaussée-St-Victor,Centre,47.61349922,1.35502552
La Chaux-des-Crotenay,Franche-Comté,46.65584764,5.94489789
La Ciotat,Provence-Alpes-CA,43.19954201,5.63263977
La Clayette-Baudemont,Bourgogne,46.28790261,4.29833624
La Coquille,Aquitaine,45.54076552,0.97422246
La Couronne-Carro,Provence-Alpes-CA,43.34002834,5.05261511
La Crau,Provence-Alpes-CA,43.144897,6.06861314
La Crèche,Poitou-Charentes,46.36042589,-0.29626828
La Croix-de-Méan,Pays de la Loire,47.30046097,-2.19292973
La Croix-du-Prince,Aquitaine,43.28597495,-0.37924032
La Défense,Ile de France,48.89310658,2.23788983
La Douzillère,Centre,47.33863951,0.65301298
La Faloise,Picardie,49.69666524,2.34879336
La Fère,Picardie,49.65787306,3.36978095
La Ferrière,Rhône-Alpes,45.77270611,4.74691025
La Ferté-Alais,Ile de France,48.4851425,2.35201568
La Ferté-Bernard,Pays de la Loire,48.18599245,0.63899156
La Ferté-Gaucher,Ile de France,48.78218625,3.29770264
La Ferté-Imbault,Centre,47.38364136,1.95857463
La Ferté-Milon,Picardie,49.17955549,3.12102729
La Ferté-sous-Jouarre,Ile de France,48.95097194,3.12441277
La Ferté-St-Aubin,Centre,47.72019552,1.93254252
La Fontaine-Nord,Nord Pas de Calais,50.56529592,2.9254575
La Forest,Bretagne,48.42619515,-4.30748505
La Fouillouse,Rhône-Alpes,45.4978284,4.31659484
La Frayère,Provence-Alpes-CA,43.55873234,6.9717485
La Fresnais,Bretagne,48.59362698,-1.8431436
La Frette-Montigny,Ile de France,48.98005898,2.1801103
La Garde,Provence-Alpes-CA,43.11870158,6.01002193
La Garenne-Colombes,Ile de France,48.90982965,2.23904001
La Gauterie,Centre,47.14216899,1.49438673
La Gorp,Aquitaine,44.92875218,-0.496512
La Grande-Paroisse,Ile de France,48.37861152,2.89725267
La Grave-d'Ambarès,Aquitaine,44.93565738,-0.47701223
La Guerche-sur-l'Aubois,Centre,46.94751934,2.94870794
La Guierche,Pays de la Loire,48.11410148,0.19307853
La Haie-Fouassière,Pays de la Loire,47.16155056,-1.39291854
La Hisse,Bretagne,48.4960704,-2.00303119
La Hume,Aquitaine,44.63996951,-1.11629366
La Hutte-Coulombiers,Pays de la Loire,48.30322614,0.10527916
La Jonchère,Limousin,45.9946505,1.48062631
La Joux (Haute-Savoie),Rhône-Alpes,45.96583374,6.91006825
La Levade,Languedoc-Roussillon,44.22830309,4.01069338
La Loupe,Centre,48.47413877,1.01115092
La Madeleine (Nord),Nord Pas de Calais,50.66059967,3.07258875
La Marche,Bourgogne,47.13976347,3.0393835
La Méaugon,Bretagne,48.49997774,-2.84501244
La Membrolle-sur-Choisille,Centre,47.43185779,0.64133574
La Ménitré,Pays de la Loire,47.39721787,-0.27559043
La Meyze,Limousin,45.62104491,1.21235399
La Miouze-Rochefort,Auvergne,45.76379871,2.82798256
La Mothe-Achard,Pays de la Loire,46.60679,-1.65948846
La Mothe-St-Héray,Poitou-Charentes,46.38092362,-0.12985985
La Neuville-sous-Laon,Picardie,49.57101674,3.59723217
La Pauline-Hyères,Provence-Alpes-CA,43.13639998,6.0350198
La Penne-sur-Huveaune,Provence-Alpes-CA,43.28467079,5.51544344
La Plaine-Stade-de-France,Ile de France,48.91796145,2.36253656
La Pointe-de-Grave,Aquitaine,45.56605864,-1.065662
La Pomme,Provence-Alpes-CA,43.29049827,5.4415639
La Porcherie,Limousin,45.57457301,1.53745716
La Possonnière,Pays de la Loire,47.37131212,-0.6916807
La Poterie,Bretagne,48.09206705,-1.63078046
La Redonne-Ensuès,Provence-Alpes-CA,43.3341946,5.19792797
La Réole,Aquitaine,44.5798406,-0.03036966
La Ricamarie,Rhône-Alpes,45.40340842,4.35815099
La Rivière,Franche-Comté,46.87010536,6.21344359
La Rivière-de-Mansac,Limousin,45.13971322,1.36507087
La Roche,Bretagne,48.46772413,-4.21734093
La Roche-en-Brenil,Bourgogne,47.3850088,4.17033126
La Rochefoucauld,Poitou-Charentes,45.74021618,0.38977956
La Rochelle Porte Dauphine,Poitou-Charentes,0.00000,0.00000
La Rochelle-Ville,Poitou-Charentes,46.15270325,-1.14528838
La Roche-sur-Foron,Rhône-Alpes,46.06725989,6.30395829
La Roche-sur-Yon,Pays de la Loire,46.67156238,-1.43589542
La Rotonde,Auvergne,45.76797836,3.09020095
La Seyne-Six Fours,Provence-Alpes-CA,43.11715014,5.87679283
La Souterraine,Limousin,46.23997622,1.49240647
La Suze,Pays de la Loire,47.89244065,0.02691602
La Taye,Centre,48.40726947,1.37281132
La Teste,Aquitaine,44.63718583,-1.14294995
Latour-de-Carol-Enveitg,Languedoc-Roussillon,42.45814353,1.9058586
La Tour-de-Salvagny,Rhône-Alpes,45.79970009,4.71676981
La Tour-du-Pin,Rhône-Alpes,45.56020534,5.44926299
La Tricherie,Poitou-Charentes,46.7286677,0.4404681
La Trinité-Victor,Provence-Alpes-CA,43.74271604,7.31158531
La Valbonne,Rhône-Alpes,45.84899201,5.12431069
La Vavrette-Tossiat,Rhône-Alpes,46.1328159,5.28750126
La Verpillière,Rhône-Alpes,45.62740387,5.15079625
La Verrière,Ile de France,48.755387,1.94416333
La Ville-Gozet,Auvergne,46.34983023,2.59181146
La Villetertre,Picardie,49.20247229,1.92046699
La Villette-St-Prest,Centre,48.48236911,1.52345976
La Wantzenau,Alsace,48.66505902,7.8244481
Labarre,Franche-Comté,47.15326698,5.69392971
Labarthe-Inard,Midi-Pyrénées,43.10503926,0.85276327
Labège-Innopole,Midi-Pyrénées,43.54809953,1.51210451
Labège-Village,Midi-Pyrénées,43.53079582,1.5323879
Labenne,Aquitaine,43.58713723,-1.42877737
Laboissière-le-Déluge,Picardie,49.28817673,2.13646879
Labouheyre,Aquitaine,44.21103757,-0.92134223
Labruguière,Midi-Pyrénées,43.53760932,2.25982502
Lachaud-Curmilhac,Auvergne,45.12166229,3.61002753
Lacourtensourt,Midi-Pyrénées,43.66386882,1.41379688
Lafarge,Limousin,45.63415851,1.13061406
Lagny-Thorigny,Ile de France,48.88218325,2.70404228
Laguépie,Midi-Pyrénées,44.14563105,1.96810621
Laifour,Champagne-Ardenne,49.9114967,4.6928575
L'Aigle,Basse-Normandie,48.76668693,0.62073919
Laigné-St-Gervais,Pays de la Loire,47.87349094,0.21746523
Laigneville,Picardie,49.29294958,2.44925702
L'Aiguille,Limousin,45.77880788,1.20682107
Laillé,Bretagne,47.97060989,-1.74954966
Laissac,Midi-Pyrénées,44.37530815,2.82225033
Laissey,Franche-Comté,47.29938088,6.23379577
Lalande-Église,Midi-Pyrénées,43.64571486,1.42858797
Lalbenque-Fontanes,Midi-Pyrénées,44.33363742,1.51172403
Lalinde,Aquitaine,44.83964752,0.74272408
Lamagistère,Midi-Pyrénées,44.12671421,0.82547593
Lamanon,Provence-Alpes-CA,43.70038898,5.09131231
Lamarche,Lorraine,48.09011356,5.76013751
Lamativie,Midi-Pyrénées,44.98055691,2.02984618
Lamballe,Bretagne,48.46592307,-2.51148893
Lamonzie-St-Martin,Aquitaine,44.84342279,0.3803181
Lamothe-Landerron,Aquitaine,44.56197573,0.04644318
Lamothe-Montravel,Aquitaine,44.8538771,0.02147327
Lamotte-Beuvron,Centre,47.59362753,2.02221106
Lamotte-Brebière,Picardie,49.88561207,2.39817029
Lamure-sur-Azergues,Rhône-Alpes,46.06122013,4.49227992
Lancerf,Bretagne,48.76185779,-3.11798156
Lancey,Rhône-Alpes,45.23449332,5.88076303
Landas,Nord Pas de Calais,50.46891711,3.29007858
Landaul-Mendon,Bretagne,47.73586082,-3.08620527
Landébia,Bretagne,48.50736461,-2.33170798
Landerneau,Bretagne,48.45371084,-4.25659517
Landévant,Bretagne,47.75948234,-3.12568087
Landivisiau,Bretagne,48.4956181,-4.08269803
Landrecies,Nord Pas de Calais,50.12856545,3.68209737
Landry,Rhône-Alpes,45.57475668,6.73411541
Laneuveville-devant-Nancy,Lorraine,48.65571133,6.22769227
Langeac,Auvergne,45.10074782,3.49051856
Langeais,Centre,47.32395165,0.41033232
Langogne,Languedoc-Roussillon,44.7323268,3.8578719
Langon,Aquitaine,44.55573359,-0.2558498
Langres,Champagne-Ardenne,47.8772262,5.3447125
Lannemezan,Midi-Pyrénées,43.11424004,0.38758178
Lannion,Bretagne,48.72695593,-3.46066318
Lantenay,Bourgogne,47.33520007,4.86036476
Laon,Picardie,49.57087221,3.62378879
Lapalisse-Saint-Prix,Auvergne,46.22961081,3.63031447
Lapeyrouse,Auvergne,46.22711851,2.89387747
Laqueuille,Auvergne,45.64328069,2.70275011
Laragne,Provence-Alpes-CA,44.31647946,5.81914339
L'Arbresle,Rhône-Alpes,45.83332587,4.61913337
Larche,Limousin,45.13211036,1.41620966
Lardenne,Midi-Pyrénées,43.59653433,1.38399032
Lardy,Ile de France,48.52078541,2.25518159
L'Argentière les Ecrins,Provence-Alpes-CA,44.7910286,6.55608191
L'Ariane la Trinité,Provence-Alpes-CA,43.73415885,7.30220001
Laroche Migennes,Bourgogne,47.96118942,3.51308294
Laroque,Aquitaine,44.28802463,0.75008644
Laroquebrou,Auvergne,44.96420368,2.19284843
Lathus,Poitou-Charentes,46.33873743,0.96417568
Lauterbourg,Alsace,48.96723997,8.1827971
Laval,Pays de la Loire,48.07631776,-0.76114628
Laval-de-Cère,Midi-Pyrénées,44.95111014,1.93181243
Lavaufranche,Limousin,46.3214081,2.27034419
Lavaur,Midi-Pyrénées,43.70362503,1.81296663
Lavaveix-les-Mines,Limousin,46.07957902,2.08902987
Laveline-devant-Bruyères,Lorraine,48.18552182,6.75401245
Lavilledieu,Midi-Pyrénées,44.0354554,1.21457381
Lavoûte-sur-Loire,Auvergne,45.12151014,3.90630845
Le Blanc-Mesnil,Ile de France,48.93222688,2.47686887
Le Bosquet,Provence-Alpes-CA,43.55226278,6.9814814
Boucau,Aquitaine,43.52349748,-1.49063158
Le Bourget,Ile de France,48.93078572,2.42564899
Le Bousquet-d'Orb,Languedoc-Roussillon,43.68996628,3.16997106
Le Bras-de-fer,Ile de France,48.62325379,2.45087811
Le Breuil-sur-Couze,Auvergne,45.46774943,3.26199534
Le Bruel,Languedoc-Roussillon,44.48107579,3.35817729
Le Buet,Rhône-Alpes,46.01936654,6.92057001
Le Bugue,Aquitaine,44.90596606,0.94258838
Le Buisson,Aquitaine,44.84699953,0.90802138
Le Burg,Limousin,45.21495679,1.43017632
Le Cailar,Languedoc-Roussillon,43.68319725,4.23477295
Le Canet,Provence-Alpes-CA,43.33363724,5.38348002
Le Cateau,Nord Pas de Calais,50.0911612,3.54062137
Le Cellier,Pays de la Loire,47.31309879,-1.35116278
Le Cendre-Orcet,Auvergne,45.72398943,3.18868779
Le Chambon-Feugerolles,Rhône-Alpes,45.394755,4.32252176
Le Coteau,Rhône-Alpes,46.02355654,4.08631675
Le Creusot,Bourgogne,46.80778927,4.43068931
Le Creusot TGV (Monceau Montchanin),Bourgogne,46.76533138,4.50010278
Le Croisic,Pays de la Loire,47.2897385,-2.50690837
Le Dorat,Limousin,46.21030937,1.07976122
Le Dramont,Provence-Alpes-CA,43.41733854,6.83855456
Le Genest,Pays de la Loire,48.09666491,-0.88585809
Le Grand-Jardin,Basse-Normandie,49.14996872,0.22723367
Le Grand-Lemps,Rhône-Alpes,45.39663478,5.42319424
Le Grau-du-Roi,Languedoc-Roussillon,43.53658275,4.14087354
Le Haut-Banc,Nord Pas de Calais,50.81619005,1.77181755
Le Havre,Haute-Normandie,49.49300236,0.1259174
Le Havre-Graville (IE),Haute-Normandie,49.49986692,0.1604887
Le Lioran,Auvergne,45.09152503,2.7568703
Le Luc-et-Le Cannet,Provence-Alpes-CA,43.38987113,6.34271952
Le Mans,Pays de la Loire,47.994892,0.19430648
Le Mée,Ile de France,48.54002724,2.62377115
Le Méridien,Rhône-Alpes,45.76887002,4.74825919
Le Merlerault,Basse-Normandie,48.70241781,0.28350653
Le Meux-la-Croix-St-Ouen,Picardie,49.35873255,2.75250386
Le Molay-Littry,Basse-Normandie,49.24913347,-0.88181115
Le Monastier,Languedoc-Roussillon,44.50917032,3.25233503
Le Mont-Dore,Auvergne,45.57985016,2.80419428
Le Palais,Limousin,45.88490549,1.34566526
Le Pallet,Pays de la Loire,47.14423259,-1.34778796
Le Péage-de-Roussillon,Rhône-Alpes,45.37177524,4.79497481
Le Pénity,Bretagne,48.36418099,-3.47667434
Le Perray,Ile de France,48.69473555,1.85704508
Le Plessis-Belleville,Picardie,49.09612493,2.74467
Le Plessis-Chenet,Ile de France,48.57382664,2.47949934
Le Poirier,Nord Pas de Calais,50.33083389,3.50279799
Le Ponthou,Bretagne,48.56822501,-3.6368679
Le Pouliguen,Pays de la Loire,47.28245253,-2.43412923
Le Puy en Velay,Auvergne,45.04272538,3.8925309
Le Quesnoy (Nord),Nord Pas de Calais,50.25022027,3.64607845
Le Raincy-Villemomble-Montfermeil,Ile de France,48.88911158,2.51207805
Le Rouget,Auvergne,44.85737105,2.23562356
Le Sablon,Rhône-Alpes,45.60749698,4.79637405
Le Saut-du-Loup,Auvergne,45.45274931,3.3022061
Le Soler,Languedoc-Roussillon,42.6786476,2.79275867
Le Stade,Ile de France,48.93122813,2.26066323
Le T.O.E.C. (Toulouse Olympique Employés Club),Midi-Pyrénées,43.59544369,1.40133467
Le Teich,Aquitaine,44.63241358,-1.02583392
Le Teil (Ardèche),Rhône-Alpes,44.55318665,4.68665366
Le Theil-de-Bretagne,Bretagne,47.91871915,-1.43237245
Le Theil-La Rouge,Basse-Normandie,48.26722663,0.6946517
Le Thor,Provence-Alpes-CA,43.9264273,4.99602869
Le Trayas,Provence-Alpes-CA,43.47409861,6.92332679
Le Tréport-Mers les Bains,Haute-Normandie,50.06273209,1.37651931
Le Valdahon,Franche-Comté,47.14978917,6.34110718
Val d'Argenteuil,Ile de France,48.95024354,2.23075295
Le Val-d'Or,Ile de France,48.85698545,2.21652074
Le Vauriat,Auvergne,45.86032751,2.92049739
Le Verdon,Aquitaine,45.54906018,-1.06611725
Le Vert-de-Maisons,Ile de France,48.78822143,2.43211122
Le Vieux-Briollay,Pays de la Loire,47.57341897,-0.48295113
Leforest,Nord Pas de Calais,50.42755566,3.05952506
Lemberg (Moselle),Lorraine,49.00072073,7.38010268
Lens,Nord Pas de Calais,50.42693799,2.82712143
Lentilly,Rhône-Alpes,45.82180043,4.66719333
Lépanges,Lorraine,48.17253776,6.67206196
